,Unnamed: 0.1,Unnamed: 0,latitude,longitude,weather_tempmax,weather_tempmin,weather_temp,weather_feelslikemax,weather_feelslikemin,weather_feelslike,weather_dew,weather_humidity,weather_precip,weather_precipprob,weather_precipcover,weather_snow,weather_snowdepth,weather_windspeed,weather_winddir,weather_pressure,weather_cloudcover,weather_sunriseEpoch,weather_sunsetEpoch,weather_moonphase,weather_hour_0_temp,weather_hour_0_feelslike,weather_hour_0_humidity,weather_hour_0_dew,weather_hour_0_precip,weather_hour_0_precipprob,weather_hour_0_snow,weather_hour_0_snowdepth,weather_hour_0_windspeed,weather_hour_0_winddir,weather_hour_0_pressure,weather_hour_0_cloudcover,weather_hour_1_temp,weather_hour_1_feelslike,weather_hour_1_humidity,weather_hour_1_dew,weather_hour_1_precip,weather_hour_1_precipprob,weather_hour_1_snow,weather_hour_1_snowdepth,weather_hour_1_windspeed,weather_hour_1_winddir,weather_hour_1_pressure,weather_hour_1_cloudcover,weather_hour_2_temp,weather_hour_2_feelslike,weather_hour_2_humidity,weather_hour_2_dew,weather_hour_2_precip,weather_hour_2_precipprob,weather_hour_2_snow,weather_hour_2_snowdepth,weather_hour_2_windspeed,weather_hour_2_winddir,weather_hour_2_pressure,weather_hour_2_cloudcover,weather_hour_3_temp,weather_hour_3_feelslike,weather_hour_3_humidity,weather_hour_3_dew,weather_hour_3_precip,weather_hour_3_precipprob,weather_hour_3_snow,weather_hour_3_snowdepth,weather_hour_3_windspeed,weather_hour_3_winddir,weather_hour_3_pressure,weather_hour_3_cloudcover,weather_hour_4_temp,weather_hour_4_feelslike,weather_hour_4_humidity,weather_hour_4_dew,weather_hour_4_precip,weather_hour_4_precipprob,weather_hour_4_snow,weather_hour_4_snowdepth,weather_hour_4_windspeed,weather_hour_4_winddir,weather_hour_4_pressure,weather_hour_4_cloudcover,weather_hour_5_temp,weather_hour_5_feelslike,weather_hour_5_humidity,weather_hour_5_dew,weather_hour_5_precip,weather_hour_5_precipprob,weather_hour_5_snow,weather_hour_5_snowdepth,weather_hour_5_windspeed,weather_hour_5_winddir,weather_hour_5_pressure,weather_hour_5_cloudcover,weather_hour_6_temp,weather_hour_6_feelslike,weather_hour_6_humidity,weather_hour_6_dew,weather_hour_6_precip,weather_hour_6_precipprob,weather_hour_6_snow,weather_hour_6_snowdepth,weather_hour_6_windspeed,weather_hour_6_winddir,weather_hour_6_pressure,weather_hour_6_cloudcover,weather_hour_7_temp,weather_hour_7_feelslike,weather_hour_7_humidity,weather_hour_7_dew,weather_hour_7_precip,weather_hour_7_precipprob,weather_hour_7_snow,weather_hour_7_snowdepth,weather_hour_7_windspeed,weather_hour_7_winddir,weather_hour_7_pressure,weather_hour_7_cloudcover,weather_hour_8_temp,weather_hour_8_feelslike,weather_hour_8_humidity,weather_hour_8_dew,weather_hour_8_precip,weather_hour_8_precipprob,weather_hour_8_snow,weather_hour_8_snowdepth,weather_hour_8_windspeed,weather_hour_8_winddir,weather_hour_8_pressure,weather_hour_8_cloudcover,weather_hour_9_temp,weather_hour_9_feelslike,weather_hour_9_humidity,weather_hour_9_dew,weather_hour_9_precip,weather_hour_9_precipprob,weather_hour_9_snow,weather_hour_9_snowdepth,weather_hour_9_windspeed,weather_hour_9_winddir,weather_hour_9_pressure,weather_hour_9_cloudcover,weather_hour_10_temp,weather_hour_10_feelslike,weather_hour_10_humidity,weather_hour_10_dew,weather_hour_10_precip,weather_hour_10_precipprob,weather_hour_10_snow,weather_hour_10_snowdepth,weather_hour_10_windspeed,weather_hour_10_winddir,weather_hour_10_pressure,weather_hour_10_cloudcover,weather_hour_11_temp,weather_hour_11_feelslike,weather_hour_11_humidity,weather_hour_11_dew,weather_hour_11_precip,weather_hour_11_precipprob,weather_hour_11_snow,weather_hour_11_snowdepth,weather_hour_11_windspeed,weather_hour_11_winddir,weather_hour_11_pressure,weather_hour_11_cloudcover,weather_hour_12_temp,weather_hour_12_feelslike,weather_hour_12_humidity,weather_hour_12_dew,weather_hour_12_precip,weather_hour_12_precipprob,weather_hour_12_snow,weather_hour_12_snowdepth,weather_hour_12_windspeed,weather_hour_12_winddir,weather_hour_12_pressure,weather_hour_12_cloudcover,weather_hour_13_temp,weather_hour_13_feelslike,weather_hour_13_humidity,weather_hour_13_dew,weather_hour_13_precip,weather_hour_13_precipprob,weather_hour_13_snow,weather_hour_13_snowdepth,weather_hour_13_windspeed,weather_hour_13_winddir,weather_hour_13_pressure,weather_hour_13_cloudcover,weather_hour_14_temp,weather_hour_14_feelslike,weather_hour_14_humidity,weather_hour_14_dew,weather_hour_14_precip,weather_hour_14_precipprob,weather_hour_14_snow,weather_hour_14_snowdepth,weather_hour_14_windspeed,weather_hour_14_winddir,weather_hour_14_pressure,weather_hour_14_cloudcover,weather_hour_15_temp,weather_hour_15_feelslike,weather_hour_15_humidity,weather_hour_15_dew,weather_hour_15_precip,weather_hour_15_precipprob,weather_hour_15_snow,weather_hour_15_snowdepth,weather_hour_15_windspeed,weather_hour_15_winddir,weather_hour_15_pressure,weather_hour_15_cloudcover,weather_hour_16_temp,weather_hour_16_feelslike,weather_hour_16_humidity,weather_hour_16_dew,weather_hour_16_precip,weather_hour_16_precipprob,weather_hour_16_snow,weather_hour_16_snowdepth,weather_hour_16_windspeed,weather_hour_16_winddir,weather_hour_16_pressure,weather_hour_16_cloudcover,weather_hour_17_temp,weather_hour_17_feelslike,weather_hour_17_humidity,weather_hour_17_dew,weather_hour_17_precip,weather_hour_17_precipprob,weather_hour_17_snowdepth,weather_hour_17_windspeed,weather_hour_17_winddir,weather_hour_17_pressure,weather_hour_17_cloudcover,weather_hour_18_temp,weather_hour_18_feelslike,weather_hour_18_humidity,weather_hour_18_dew,weather_hour_18_precip,weather_hour_18_precipprob,weather_hour_18_snowdepth,weather_hour_18_windspeed,weather_hour_18_winddir,weather_hour_18_pressure,weather_hour_18_cloudcover,weather_hour_19_temp,weather_hour_19_feelslike,weather_hour_19_humidity,weather_hour_19_dew,weather_hour_19_precip,weather_hour_19_precipprob,weather_hour_19_snowdepth,weather_hour_19_windspeed,weather_hour_19_winddir,weather_hour_19_pressure,weather_hour_19_cloudcover,weather_hour_20_temp,weather_hour_20_feelslike,weather_hour_20_humidity,weather_hour_20_dew,weather_hour_20_precip,weather_hour_20_precipprob,weather_hour_20_snowdepth,weather_hour_20_windspeed,weather_hour_20_winddir,weather_hour_20_pressure,weather_hour_20_cloudcover,weather_hour_21_temp,weather_hour_21_feelslike,weather_hour_21_humidity,weather_hour_21_dew,weather_hour_21_precip,weather_hour_21_precipprob,weather_hour_21_snowdepth,weather_hour_21_windspeed,weather_hour_21_winddir,weather_hour_21_pressure,weather_hour_21_cloudcover,weather_hour_22_temp,weather_hour_22_feelslike,weather_hour_22_humidity,weather_hour_22_dew,weather_hour_22_precip,weather_hour_22_precipprob,weather_hour_22_snowdepth,weather_hour_22_windspeed,weather_hour_22_winddir,weather_hour_22_pressure,weather_hour_22_cloudcover,weather_hour_23_temp,weather_hour_23_feelslike,weather_hour_23_humidity,weather_hour_23_dew,weather_hour_23_precip,weather_hour_23_precipprob,weather_hour_23_snowdepth,weather_hour_23_windspeed,weather_hour_23_winddir,weather_hour_23_pressure,weather_hour_23_cloudcover,Park Name,Cause of Death,DeathCategory,Intent,Outcome,Sex,Age Range,Activity,date,latlong,weather_sunrise,weather_sunset,weather_conditions,weather_description,weather_icon,weather_stations,weather_hour_0_conditions,weather_hour_0_icon,weather_hour_0_stations,weather_hour_1_conditions,weather_hour_1_icon,weather_hour_1_stations,weather_hour_2_conditions,weather_hour_2_icon,weather_hour_2_stations,weather_hour_3_conditions,weather_hour_3_icon,weather_hour_3_stations,weather_hour_4_conditions,weather_hour_4_icon,weather_hour_4_stations,weather_hour_5_conditions,weather_hour_5_icon,weather_hour_5_stations,weather_hour_6_conditions,weather_hour_6_icon,weather_hour_6_stations,weather_hour_7_conditions,weather_hour_7_icon,weather_hour_7_stations,weather_hour_8_conditions,weather_hour_8_icon,weather_hour_8_stations,weather_hour_9_conditions,weather_hour_9_icon,weather_hour_9_stations,weather_hour_10_conditions,weather_hour_10_icon,weather_hour_10_stations,weather_hour_11_conditions,weather_hour_11_icon,weather_hour_11_stations,weather_hour_12_conditions,weather_hour_12_icon,weather_hour_12_stations,weather_hour_13_conditions,weather_hour_13_icon,weather_hour_13_stations,weather_hour_14_conditions,weather_hour_14_icon,weather_hour_14_stations,weather_hour_15_conditions,weather_hour_15_icon,weather_hour_15_stations,weather_hour_16_conditions,weather_hour_16_icon,weather_hour_16_stations,weather_hour_17_conditions,weather_hour_17_icon,weather_hour_17_stations,weather_hour_18_conditions,weather_hour_18_icon,weather_hour_18_stations,weather_hour_19_conditions,weather_hour_19_icon,weather_hour_19_stations,weather_hour_20_conditions,weather_hour_20_icon,weather_hour_20_stations,weather_hour_21_conditions,weather_hour_21_icon,weather_hour_21_stations,weather_hour_22_conditions,weather_hour_22_icon,weather_hour_22_stations,weather_hour_23_conditions,weather_hour_23_icon,weather_hour_23_stations
count,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551.0,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,4551
mean,2342.2012744451768,2342.2012744451768,38.19113947741156,-97.59901272632702,73.56446934739617,52.12759833003736,62.65431773236651,73.33252032520325,50.70065919578115,61.87956493078445,44.225379037574164,59.269413315754775,0.07516611733684905,35.90419687980663,22.445715987055742,0.06785321907273127,8.22089650626236,12.5748846407383,197.16862228081737,1016.1083717864204,34.46089870358163,1489462816.458361,1489509453.8677213,0.4942854238904769,58.169720940452656,57.25385629531971,67.086246978686,44.46235992089651,0.0037670841573280603,7.778510217534608,0.002047901560096682,8.107673038892552,5.11421665568007,174.33034497912544,1016.138870577895,32.34500109865964,57.19813227862008,56.25554823115799,68.67352450010988,44.36282135794331,0.003238848604702263,7.646671061305208,0.0014414414414414415,8.108991430454845,4.940848165238409,174.5183036695232,1016.0638980443858,32.35185673478356,56.274708855196664,55.28325642715887,70.05634805537245,44.2444078224566,0.002639200175785542,6.987475280158207,0.0012458800263678313,8.190263678312458,4.844605581190947,172.3458690397715,1016.0081960008791,33.405141727092946,55.413469567128104,54.39833003735443,71.29585805317512,44.08760711931444,0.0024484728631070096,7.009448472863107,0.001960008789277082,8.192137991650187,4.756602944407822,171.31593056471107,1015.9364535266976,33.6327180839376,54.70349373764009,53.64691276642496,72.28956053614591,43.91533728850802,0.0025442759833003738,6.8995825093386065,0.002669742913645352,8.189731927049001,4.6956053614590205,169.14818721160185,1015.9191825972314,34.33735442759833,54.09556141507361,53.048780487804876,73.15803999121071,43.74869259503406,0.0024203471764447375,7.119314436387607,0.0018699186991869919,8.18977367611514,4.606064601186552,168.1341902878488,1016.0910788837618,35.22551087673039,53.67477477477478,52.599560536145894,73.84659415513073,43.668336629312236,0.0025838277301691937,7.6027246758954075,0.0019050758075148323,8.189949461656779,4.57820259283674,168.89437486266755,1016.4356844649527,36.1277960887717,54.50175785541639,53.46038233355307,72.96837398373984,44.008239947264336,0.0031193144363876072,7.888376181059108,0.002006152493957372,8.195053834322128,4.5705559217754335,164.64950560316416,1016.8383871676555,36.72946605141727,57.359789057350035,56.4318171830367,68.93717644473742,44.82535706438146,0.003304987914744012,8.283893649747307,0.001821577675236212,8.19205888815645,4.953328938694792,165.52621401889692,1017.1611953416831,36.00531751263459,61.03348714568227,60.26297517029224,62.68380795429576,45.27005053834322,0.002636563392660954,8.042188529993409,0.011199736321687541,8.17358382773017,5.782663150955833,169.47101735882222,1017.3569545154911,34.77289606679851,64.2502307185234,63.656822676334876,56.68815864645133,45.17453306965502,0.0025783344319929686,7.558778290485607,0.006530432871896287,8.16408701384311,6.594880246099759,172.18266315095585,1017.3843550867941,34.22164359481433,66.84275983300374,66.3264117776313,51.99586684245221,44.86082179740716,0.0022682926829268295,7.668644254010108,0.001938035596572182,8.162744451768841,7.287233575038452,178.96249176005276,1017.2337727971875,34.93887057789497,68.96022852120413,68.5174467150077,48.34403867281916,44.53869479235333,0.0027233575038453093,7.778510217534608,0.0017974071632608217,8.149791254669303,7.7853658536585355,185.55596572181938,1016.8688420127446,35.61694133157548,70.53794770380135,70.08861788617885,45.73451768842012,44.17901560096682,0.003241485387826851,7.844429795649308,0.0019797846627114925,8.196381015161503,8.251615029663812,191.49134256207427,1016.3322127005055,36.302439024390246,71.59716545814108,71.11669962645571,44.08633267413756,43.81309602285212,0.0032731267853219077,8.217974071632609,0.0018765106569984618,8.149505603164139,8.706086574379256,196.60828389364974,1015.8019336409579,36.65554823115799,72.12880685563611,71.60925071412875,43.37081081081081,43.638738738738745,0.0033111404087013845,9.33860689958251,0.001803999121072292,8.15318391562294,8.975763568446496,198.28815644913203,1015.373698088332,37.18174027686222,71.9425620742694,71.38092726873214,43.649077125906395,43.49925291144803,0.0040019775873434416,9.90990990990991,0.0074752801582069865,8.147361019556142,9.017886178861788,199.7255548231158,1015.0800483410239,36.540716326082176,71.1022632388486,70.48114700065919,44.91416831465612,43.435201054713254,0.0035168094924192483,8.92111623818941,8.147719182597232,8.775983300373545,199.12990551527136,1014.9788617886178,35.753372885080196,69.55280158206988,68.88130081300814,47.42098659635244,43.54612173148759,0.004250494396835861,8.811250274664909,8.147782904856076,8.216216216216216,197.18679411118438,1015.0383212480774,34.6609756097561,67.40061524939574,66.6990990990991,51.12066139310042,43.88358602504944,0.0036446934739617666,9.05295539441881,8.148332234673697,7.298286090969018,194.05603164139748,1015.2132718083936,33.95677872994946,64.76431553504725,64.02124807734565,55.711043726653486,44.35554823115799,0.0038209184794550655,8.92111623818941,8.147648868380575,6.343265216435948,184.47303889255107,1015.4764667106132,32.541529334212264,62.31320588881564,61.52080861349153,60.04023731048121,44.621445836079985,0.0034045264776972096,7.932322566468908,8.151731487585145,5.730542737859811,176.78018018018017,1015.8279938475059,31.446341463414633,60.59257306086574,59.76000878927708,63.09673698088332,44.64871456822676,0.003148319050758075,8.261920457042407,8.149595693254229,5.440980004394639,171.23849703361898,1016.1423643155351,30.93614590199956,59.25128543177323,58.36846846846847,65.27761810591079,44.57822456602944,0.0032755438365194463,8.174027686222809,8.151957811470005,5.343924412217095,170.51294221050318,1016.2715007690616,30.90204350692155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
